Year,State,tag_num_orig,Site,tag_num,Session,New_Session,sex,age,date,Bor_burg,Bab_micro
2015,CT,791,LS,791LS,7,15,M,A,08/11/2015,Y,Y
2015,CT,792,HT,792HT,7,15,M,J,08/11/2015,N,Y
2015,CT,796,HT,796HT,7,15,F,J,08/11/2015,N,N
2015,CT,797,HT,797HT,7,15,M,A,08/12/2015,Y,Y
2015,CT,798,HT,798HT,7,15,M,A,08/11/2015,N,Y
2015,CT,798,LS,798LS,7,15,M,A,08/11/2015,Y,Y
2015,CT,804,LC,804LC,7,15,M,A,8/19/2015,N,Y
2015,CT,806,LC,806LC,7,15,M,J,8/18/2015,N,Y
2015,CT,808,LC,808LC,7,15,M,J,8/18/2015,N,N
2015,CT,809,LC,809LC,7,15,F,A,8/18/2015,Y,Y
2015,CT,810,LC,810LC,7,15,M,J,8/19/2015,Y,Y
2015,CT,813,LS,813LS,7,15,M,J,08/11/2015,Y,Y
2015,CT,814,HT,814HT,7,15,F,A,08/11/2015,Y,Y
2015,CT,815,LS,815LS,7,15,F,J,08/11/2015,Y,N
2015,CT,817,HT,817HT,7,15,F,J,08/12/2015,N,N
2015,CT,818,HT,818HT,7,15,M,A,8/13/2015,Y,Y
2015,CT,819,HT,819HT,7,15,F,J,8/13/2015,N,Y
2015,CT,821,LC,821LC,7,15,M,A,8/18/2015,Y,Y
2015,CT,822,LC,822LC,7,15,M,A,8/18/2015,Y,Y
2015,CT,823,LC,823LC,7,15,M,A,10/06/2015,N,Y
2015,CT,824,LC,824LC,7,15,M,J,8/19/2015,N,N
2015,CT,825,LC,825LC,7,15,M,A,8/20/2015,N,Y
2015,CT,826,LC,826LC,7,15,F,J,8/20/2015,N,N
2015,CT,827,LC,827LC,7,15,F,A,8/20/2015,N,N
2015,CT,828,LS,828LS,7,15,M,A,10/04/2015,N,Y
2015,CT,829,LS,829LS,7,15,M,A,10/04/2015,Y,Y
2015,CT,830,LC,830LC,7,15,M,A,10/06/2015,N,Y
2015,CT,831,LC,831LC,7,15,F,A,10/06/2015,N,N
2015,CT,832,LC,832LC,7,15,M,A,10/06/2015,N,Y
2015,RI,105,MSR,105MSR,7,15,F,A,8/19/2015,Y,Y
2015,RI,205,BR,205BR,7,15,M,A,8/19/2015,Y,Y
2015,RI,209/253,BR,209/253BR,7,15,F,A,8/20/2015,Y,Y
2015,RI,212/300,BR,212/300BR,7,15,F,A,8/20/2015,Y,Y
2015,RI,223,RH,223RH,7,15,F,A,8/25/2015,N,Y
2015,RI,254,BR,254BR,7,15,F,A,8/19/2015,Y,Y
2015,RI,260,RH,260RH,7,15,M,A,8/27/2015,Y,Y
2015,RI,276,RH,276RH,7,15,F,A,8/26/2015,Y,Y
2015,RI,280,MSR,280MSR,7,15,M,A,8/20/2015,Y,Y
2015,RI,282,BR,282BR,7,15,M,A,8/20/2015,Y,Y
2015,RI,284,BR,284BR,7,15,M,A,8/20/2015,Y,Y
2015,RI,285,RH,285RH,7,15,F,A,8/25/2015,N,Y
2015,RI,286,RH,286RH,7,15,M,A,8/26/2015,Y,Y
2015,RI,302,RH,302RH,7,15,F,A,8/26/2015,Y,Y
2015,RI,310,BR,310BR,7,15,M,A,8/21/2015,N,Y
2015,RI,314,MSR,314MSR,7,15,F,A,8/19/2015,Y,Y
2015,RI,315,MSR,315MSR,7,15,M,A,8/20/2015,N,Y
2015,RI,319,BR,319BR,7,15,M,A,8/20/2015,Y,Y
2015,RI,320,MSR,320MSR,7,15,F,A,8/20/2015,N,N
2015,RI,321,MSR,321MSR,7,15,M,A,8/19/2015,Y,N
2015,RI,329,RH,329RH,7,15,M,A,8/26/2015,Y,Y
2015,RI,333,RH,333RH,7,15,F,A,8/26/2015,Y,Y
2015,RI,341,MSR,341MSR,7,15,M,A,8/20/2015,Y,Y
2015,RI,342,MSR,342MSR,7,15,F,A,8/19/2015,N,Y
2015,RI,345,MSR,345MSR,7,15,F,A,8/19/2015,Y,Y
2015,RI,346,BR,346BR,7,15,M,A,8/27/2015,N,Y
2015,RI,353,MSR,353MSR,7,15,F,J,8/19/2015,N,N
2015,RI,368,MSR,368MSR,7,15,M,J,8/19/2015,N,N
2015,RI,369,BR,369BR,7,15,F,J,8/19/2015,Y,Y
2015,RI,370,BR,370BR,7,15,M,A,8/20/2015,Y,N
2015,RI,371,BR,371BR,7,15,M,A,8/20/2015,N,N
2015,RI,372,BR,372BR,7,15,M,A,8/20/2015,Y,Y
2015,RI,373,MSR,373MSR,7,15,M,A,8/20/2015,Y,N
2015,RI,374,MSR,374MSR,7,15,M,J,8/20/2015,N,N
2015,RI,376,BR,376BR,7,15,F,J,8/21/2015,N,N
2015,RI,377,BR,377BR,7,15,M,A,8/21/2015,Y,Y
2015,RI,379,BR,379BR,7,15,F,J,8/21/2015,Y,Y
2015,RI,380,BR,380BR,7,15,M,J,8/21/2015,N,Y
2015,RI,381,BR,381BR,7,15,F,J,8/21/2015,N,N
2015,RI,382,MSR,382MSR,7,15,M,J,8/21/2015,N,Y
2015,RI,389,RH,389RH,7,15,F,J,8/26/2015,N,N
2015,RI,390,RH,390RH,7,15,M,A,8/26/2015,Y,Y
2015,RI,391,RH,391RH,7,15,M,A,8/26/2015,Y,Y
2015,RI,392,RH,392RH,7,15,F,A,8/26/2015,N,Y
2015,RI,393,RH,393RH,7,15,F,J,8/26/2015,N,N
2015,RI,394,RH,394RH,7,15,F,A,8/26/2015,Y,Y
2015,RI,395,RH,395RH,7,15,M,A,8/26/2015,N,Y
2015,RI,396,RH,396RH,7,15,F,J,8/27/2015,N,Y
2015,RI,397,RH,397RH,7,15,M,J,8/27/2015,N,Y
2015,RI,398,RH,398RH,7,15,F,A,8/27/2015,Y,Y
2015,RI,399,RH,399RH,7,15,F,J,8/27/2015,N,N
2015,RI,400,BR,400BR,7,15,M,A,8/27/2015,N,Y
2015,RI,69,BR,69BR,7,15,M,A,8/19/2015,Y,Y
2016,CT,192,LC,192LC,7,22,M,A,26-Aug-16,N,Y
2016,CT,194,LC,194LC,7,22,F,A,25-Aug-16,N,N
2016,CT,199,LC,199LC,7,22,F,A,26-Aug-16,N,Y
2016,CT,401,LC,401LC,7,22,M,A,24-Aug-16,N,Y
2016,CT,403,HT,403HT,7,22,F,A,16-Aug-16,N,Y
2016,CT,405,LS,405LS,7,22,M,J,16-Aug-16,N,Y
2016,CT,408,HT,408HT,7,22,F,A,17-Aug-16,Y,Y
2016,CT,410,LS,410LS,7,22,M,A,17-Aug-16,Y,Y
2016,CT,413,LS,413LS,7,22,M,A,16-Aug-16,N,Y
2016,CT,414,LS,414LS,7,22,M,A,17-Aug-16,N,Y
2016,CT,415,HT,415HT,7,22,M,A,16-Aug-16,N,Y
2016,CT,416,LC,416LC,7,22,M,A,25-Aug-16,N,Y
2016,CT,418,LS,418LS,7,22,F,J,16-Aug-16,N,Y
2016,CT,419,LS,419LS,7,22,M,A,16-Aug-16,N,Y
2016,CT,420,HT,420HT,7,22,M,A,16-Aug-16,N,Y
2016,CT,423,LS,423LS,7,22,M,A,16-Aug-16,N,Y
2016,CT,428,LC,428LC,7,22,M,A,24-Aug-16,N,N
2016,CT,432,LC,432LC,7,22,F,A,25-Aug-16,N,N
2016,CT,436,LC,436LC,7,22,M,A,24-Aug-16,N,N
2016,CT,439,LS,439LS,7,22,M,A,18-Aug-16,N,Y
2016,CT,440,LS,440LS,7,22,M,A,17-Aug-16,Y,Y
2016,CT,441,HT,441HT,7,22,M,A,17-Aug-16,N,Y
2016,CT,443,HT,443HT,7,22,M,A,17-Aug-16,N,Y
2016,CT,447,HT,447HT,7,22,F,A,17-Aug-16,N,Y
2016,CT,449,HT,449HT,7,22,F,A,17-Aug-16,N,Y
2016,CT,451,HT,451HT,7,22,M,A,17-Aug-16,N,Y
2016,CT,453,LS,453LS,7,22,M,A,16-Aug-16,N,Y
2016,CT,455,LS,455LS,7,22,M,A,16-Aug-16,N,Y
2016,CT,457,LS,457LS,7,22,F,A,16-Aug-16,N,Y
2016,CT,458,LC,458LC,7,22,M,A,25-Aug-16,N,Y
2016,CT,460,LC,460LC,7,22,F,A,25-Aug-16,N,Y
2016,CT,462,LS,462LS,7,22,F,A,16-Aug-16,N,Y
2016,CT,463,LC,463LC,7,22,M,A,24-Aug-16,Y,Y
2016,CT,464,LC,464LC,7,22,M,A,24-Aug-16,N,Y
2016,CT,465,LC,465LC,7,22,F,A,24-Aug-16,Y,Y
2016,CT,466,LC,466LC,7,22,F,A,24-Aug-16,N,Y
2016,CT,467,LC,467LC,7,22,M,A,24-Aug-16,N,Y
2016,CT,468,LS,468LS,7,22,M,A,17-Aug-16,N,Y
2016,CT,469,LS,469LS,7,22,M,J,16-Aug-16,N,Y
2016,CT,470,LS,470LS,7,22,M,J,17-Aug-16,Y,Y
2016,CT,471,LC,471LC,7,22,F,A,24-Aug-16,N,Y
2016,CT,472,LS,472LS,7,22,M,A,18-Aug-16,N,Y
2016,CT,474,LC,474LC,7,22,M,A,26-Aug-16,N,Y
2016,CT,475,HT,475HT,7,22,M,J,16-Aug-16,Y,Y
2016,CT,476,LC,476LC,7,22,M,J,25-Aug-16,N,Y
2016,CT,479,LS,479LS,7,22,F,A,16-Aug-16,Y,Y
2016,CT,480,LS,480LS,7,22,M,A,16-Aug-16,N,Y
2016,CT,487,LS,487LS,7,22,M,A,16-Aug-16,Y,Y
2016,CT,489,LC,489LC,7,22,M,A,24-Aug-16,Y,Y
2016,CT,499,LS,499LS,7,22,M,A,16-Aug-16,N,Y
2016,CT,637,LS,637LS,7,22,F,A,16-Aug-16,N,Y
2016,CT,644,LS,644LS,7,22,F,A,18-Aug-16,Y,Y
2016,CT,652,LS,652LS,7,22,M,A,24-Aug-16,Y,Y
2016,CT,654,HT,654HT,7,22,M,A,16-Aug-16,Y,Y
2016,CT,659,HT,659HT,7,22,M,A,16-Aug-16,N,Y
2016,CT,661,LS,661LS,7,22,F,A,16-Aug-16,Y,Y
2016,CT,666,HT,666HT,7,22,M,A,16-Aug-16,N,Y
2016,CT,670,LS,670LS,7,22,M,A,16-Aug-16,N,Y
2016,CT,684,HT,684HT,7,22,M,A,17-Aug-16,N,Y
2016,CT,685,LC,685LC,7,22,M,A,25-Aug-16,N,Y
2016,CT,686,HT,686HT,7,22,M,A,16-Aug-16,Y,Y
2016,CT,689,LC,689LC,7,22,F,A,25-Aug-16,N,Y
2016,CT,691,LC,691LC,7,22,F,A,24-Aug-16,N,Y
2016,CT,698,HT,698HT,7,22,M,A,16-Aug-16,N,Y
2016,CT,911,HT,911HT,7,22,M,A,17-Aug-16,N,Y
2016,CT,990,HT,990HT,7,22,F,A,17-Aug-16,N,Y
2016,RI,301,RH,301RH,7,22,M,A,24-Aug-16,N,Y
2016,RI,302,RH,302RH,7,22,M,J,24-Aug-16,Y,Y
2016,RI,303,RH,303RH,7,22,F,J,26-Aug-16,N,Y
2016,RI,304,RH,304RH,7,22,M,A,24-Aug-16,Y,Y
2016,RI,306,RH,306RH,7,22,M,J,24-Aug-16,N,Y
2016,RI,307,RH,307RH,7,22,F,A,24-Aug-16,N,Y
2016,RI,308,RH,308RH,7,22,M,J,25-Aug-16,N,Y
2016,RI,309,RH,309RH,7,22,M,J,25-Aug-16,N,Y
2016,RI,311,RH,311RH,7,22,M,A,25-Aug-16,N,Y
2016,RI,312,RH,312RH,7,22,F,A,25-Aug-16,N,Y
2016,RI,313,RH,313RH,7,22,F,A,25-Aug-16,Y,Y
2016,RI,314,RH,314RH,7,22,F,A,25-Aug-16,N,Y
2016,RI,315,RH,315RH,7,22,M,A,25-Aug-16,N,Y
2016,RI,316,RH,316RH,7,22,M,A,25-Aug-16,N,Y
2016,RI,317,RH,317RH,7,22,F,J,26-Aug-16,N,Y
2016,RI,318,RH,318RH,7,22,M,J,26-Aug-16,N,Y
2016,RI,374,MSR,374MSR,7,22,M,A,18-Aug-16,N,Y
2016,RI,413,BR,413BR,7,22,M,A,18-Aug-16,Y,Y
2016,RI,416,MSR,416MSR,7,22,M,A,18-Aug-16,N,Y
2016,RI,428,MSR,428MSR,7,22,M,A,17-Aug-16,N,Y
2016,RI,430,MSR,430MSR,7,22,F,A,17-Aug-16,Y,Y
2016,RI,438/581,MSR,438/581MSR,7,22,F,A,17-Aug-16,N,Y
2016,RI,451,BR,451BR,7,22,F,A,18-Aug-16,N,Y
2016,RI,456,BR,456BR,7,22,F,A,19-Aug-16,Y,Y
2016,RI,473,RH,473RH,7,22,F,A,24-Aug-16,N,Y
2016,RI,487,RH,487RH,7,22,F,A,25-Aug-16,N,Y
2016,RI,499,RH,499RH,7,22,M,A,25-Aug-16,N,Y
2016,RI,505,MSR,505MSR,7,22,F,A,18-Aug-16,N,Y
2016,RI,513,MSR,513MSR,7,22,F,A,17-Aug-16,N,Y
2016,RI,521,MSR,521MSR,7,22,F,A,18-Aug-16,N,Y
2016,RI,536,RH,536RH,7,22,M,A,26-Aug-16,Y,Y
2016,RI,546,BR,546BR,7,22,F,A,18-Aug-16,N,Y
2016,RI,548,MSR,548MSR,7,22,M,A,18-Aug-16,Y,Y
2016,RI,553,MSR,553MSR,7,22,F,A,19-Aug-16,N,Y
2016,RI,558,RH,558RH,7,22,M,A,24-Aug-16,N,Y
2016,RI,562,RH,562RH,7,22,F,A,25-Aug-16,Y,Y
2016,RI,564,RH,564RH,7,22,M,A,24-Aug-16,Y,Y
2016,RI,574,BR,574BR,7,22,M,A,17-Aug-16,N,Y
2016,RI,583,MSR,583MSR,7,22,F,A,19-Aug-16,N,Y
2016,RI,591,RH,591RH,7,22,F,A,24-Aug-16,N,Y
2016,RI,601,RH,601RH,7,22,M,A,24-Aug-16,N,Y
2016,RI,602,RH,602RH,7,22,M,A,24-Aug-16,N,Y
2016,RI,609,BR,609BR,7,22,F,A,17-Aug-16,Y,Y
2016,RI,617,MSR,617MSR,7,22,F,A,19-Aug-16,N,Y
2016,RI,634,RH,634RH,7,22,F,A,25-Aug-16,N,Y
2016,RI,636,RH,636RH,7,22,F,A,26-Aug-16,N,Y
2016,RI,641,RH,641RH,7,22,F,A,26-Aug-16,N,Y
2016,RI,644,MSR,644MSR,7,22,F,A,18-Aug-16,Y,Y
2016,RI,646,MSR,646MSR,7,22,M,A,18-Aug-16,N,Y
2016,RI,652,BR,652BR,7,22,M,A,17-Aug-16,N,Y
2016,RI,653,MSR,653MSR,7,22,M,A,17-Aug-16,N,Y
2016,RI,656,MSR,656MSR,7,22,M,A,19-Aug-16,Y,Y
2016,RI,660,MSR,660MSR,7,22,M,A,18-Aug-16,N,Y
2016,RI,663,RH,663RH,7,22,M,A,25-Aug-16,N,Y
2016,RI,667,RH,667RH,7,22,F,A,25-Aug-16,N,Y
2016,RI,670,RH,670RH,7,22,M,A,26-Aug-16,N,Y
2016,RI,671,RH,671RH,7,22,M,A,25-Aug-16,N,Y
2016,RI,675,RH,675RH,7,22,M,A,24-Aug-16,Y,Y
2016,RI,678,RH,678RH,7,22,F,A,26-Aug-16,Y,Y
2016,RI,682,BR,682BR,7,22,M,A,17-Aug-16,N,Y
2016,RI,683,BR,683BR,7,22,M,A,17-Aug-16,N,Y
2016,RI,685,BR,685BR,7,22,F,J,17-Aug-16,N,Y
2016,RI,686,MSR,686MSR,7,22,F,A,17-Aug-16,N,Y
2016,RI,687,MSR,687MSR,7,22,F,A,17-Aug-16,Y,Y
2016,RI,688,MSR,688MSR,7,22,M,J,18-Aug-16,N,Y
2016,RI,689,MSR,689MSR,7,22,M,A,18-Aug-16,N,Y
2016,RI,690,MSR,690MSR,7,22,F,A,18-Aug-16,N,Y
2016,RI,691,BR,691BR,7,22,M,A,18-Aug-16,N,Y
2016,RI,692,BR,692BR,7,22,F,A,18-Aug-16,Y,Y
2016,RI,693,BR,693BR,7,22,M,A,18-Aug-16,Y,Y
2016,RI,694,BR,694BR,7,22,M,A,18-Aug-16,N,Y
2016,RI,695,BR,695BR,7,22,F,A,18-Aug-16,N,Y
2016,RI,696,BR,696BR,7,22,M,A,18-Aug-16,N,Y
2016,RI,699,MSR,699MSR,7,22,F,A,19-Aug-16,N,Y
2016,RI,700,MSR,700MSR,7,22,M,A,19-Aug-16,N,Y
2016,RI,X01,MSR,X01MSR,7,22,M,A,19-Aug-16,N,Y
2016,RI,X02,BR,X02BR,7,22,M,A,19-Aug-16,N,Y
2016,RI,X03,BR,X03BR,7,22,M,A,19-Aug-16,Y,Y
2014,CT,108,HT,108HT,8,8,F,A,8/19/2014,N,Y
2014,CT,131,HT,131HT,8,8,M,A,8/19/2014,N,Y
2014,CT,147,HT,147HT,8,8,F,A,8/19/2014,N,Y
2014,CT,154,HT,154HT,8,8,F,A,8/20/2014,N,Y
2014,CT,156,HT,156HT,8,8,F,A,8/19/2014,N,Y
2014,CT,307,LC,307LC,8,8,M,A,8/26/2014,Y,Y
2014,CT,310,LC,310LC,8,8,F,A,8/27/2014,N,Y
2014,CT,311,LC,311LC,8,8,M,A,8/26/2014,N,Y
2014,CT,327,HT,327HT,8,8,M,A,8/19/2014,N,Y
2014,CT,507/544,HT,507/544HT,8,8,M,A,8/19/2014,N,Y
2014,CT,515,HT,515HT,8,8,M,A,8/19/2014,Y,Y
2014,CT,533,HT,533HT,8,8,F,A,8/19/2014,N,Y
2014,CT,535,HT,535HT,8,8,M,A,8/19/2014,N,Y
2014,CT,538/563,LS,538/563LS,8,8,F,A,8/19/2014,Y,Y
2014,CT,540/182,HT,540/182HT,8,8,F,A,8/19/2014,N,Y
2014,CT,561,HT,561HT,8,8,M,A,8/19/2014,Y,Y
2014,CT,567,LC,567LC,8,8,M,A,8/26/2014,N,Y
2014,CT,582,LS,582LS,8,8,F,A,8/19/2014,Y,Y
2014,CT,583/602,LS,583/602LS,8,8,M,A,8/19/2014,N,Y
2014,CT,584,LS,584LS,8,8,M,A,8/19/2014,Y,Y
2014,CT,593,LC,593LC,8,8,M,A,8/26/2014,N,Y
2014,CT,594,LC,594LC,8,8,F,A,8/27/2014,N,N
2014,CT,597,LC,597LC,8,8,M,A,8/26/2014,N,Y
2014,CT,598,LC,598LC,8,8,M,A,8/26/2014,N,N
2014,CT,600,LS,600LS,8,8,M,A,8/19/2014,Y,Y
2014,CT,601,LS,601LS,8,8,F,J,8/20/2014,N,Y
2014,CT,605,HT,605HT,8,8,F,J,8/19/2014,N,N
2014,CT,608,LS,608LS,8,8,M,A,8/19/2014,N,Y
2014,CT,610,LS,610LS,8,8,F,A,8/20/2014,N,Y
2014,CT,617,LC,617LC,8,8,M,A,8/27/2014,N,Y
2014,CT,619,HT,619HT,8,8,M,A,8/19/2014,N,Y
2014,CT,620,HT,620HT,8,8,M,A,8/20/2014,N,N
2014,CT,621,HT,621HT,8,8,M,J,8/20/2014,N,N
2014,CT,622,HT,622HT,8,8,M,A,8/20/2014,N,Y
2014,CT,623,LS,623LS,8,8,M,A,8/20/2014,N,Y
2014,CT,624,LS,624LS,8,8,M,A,8/20/2014,N,Y
2014,CT,625,HT,625HT,8,8,M,A,8/21/2014,N,N
2014,CT,626,HT,626HT,8,8,M,J,8/21/2014,N,Y
2014,CT,627,LC,627LC,8,8,M,J,8/26/2014,N,N
2014,CT,628,LC,628LC,8,8,F,A,8/26/2014,N,N
2014,CT,630,LC,630LC,8,8,F,A,8/26/2014,N,Y
2014,CT,633,LC,633LC,8,8,M,J,8/27/2014,N,N
2014,CT,634,LC,634LC,8,8,M,J,8/27/2014,N,N
2014,CT,635,LC,635LC,8,8,F,J,8/27/2014,N,N
2014,CT,636,LC,636LC,8,8,M,A,8/28/2014,N,Y
2014,CT,639,LC,639LC,8,8,M,A,8/28/2014,N,Y
